order_id,customer_id,order_date,status,payment_mode,ship_city
11231,155,2025-05-02 21:35:00,Pending,NetBanking,Delhi
11232,459,2024-04-01 03:30:00,Shipped,CreditCard,Chennai
11233,109,2023-06-24 21:44:00,Delivered,NetBanking,Bengaluru
11234,83,2023-12-01 12:49:00,Delivered,Wallet,Hyderabad
11235,341,2024-05-02 21:07:00,Shipped,COD,Ahmedabad
11236,47,2025-03-25 22:21:00,Returned,COD,Lucknow
11237,34,2024-10-21 10:24:00,Pending,Wallet,Kolkata
11238,335,2024-10-19 17:54:00,Delivered,CreditCard,Chennai
11239,133,2023-04-29 09:05:00,Delivered,DebitCard,Lucknow
11240,480,2023-07-12 23:07:00,Delivered,CreditCard,Pune
11241,489,2024-01-25 18:47:00,Delivered,UPI,Lucknow
11242,275,2023-07-14 12:27:00,Delivered,DebitCard,Delhi
11243,267,2024-11-10 19:37:00,Delivered,NetBanking,Bengaluru
11244,276,2025-05-22 14:20:00,Delivered,DebitCard,Chennai
11245,256,2024-11-27 14:09:00,Shipped,CreditCard,Bengaluru
11246,307,2023-11-24 09:32:00,Pending,UPI,Hyderabad
11247,435,2024-12-24 18:30:00,Shipped,CreditCard,Ahmedabad
11248,150,2024-12-22 12:03:00,Pending,DebitCard,Delhi
11249,424,2025-01-03 06:54:00,Shipped,CreditCard,Bengaluru
11250,473,2025-06-05 05:54:00,Delivered,NetBanking,Hyderabad
11251,418,2024-11-06 05:01:00,Delivered,DebitCard,Kolkata
11252,348,2024-04-29 11:48:00,Delivered,UPI,Jaipur
11253,373,2023-10-17 09:44:00,Pending,Wallet,Jaipur
11254,202,2023-04-10 04:20:00,Cancelled,COD,Bengaluru
11255,436,2024-12-27 09:29:00,Shipped,COD,Delhi
11256,227,2024-12-13 15:18:00,Returned,CreditCard,Chennai
11257,412,2025-02-05 06:47:00,Shipped,DebitCard,Lucknow
11258,53,2024-11-25 04:24:00,Pending,NetBanking,Delhi
11259,475,2023-02-27 03:22:00,Pending,CreditCard,Bengaluru
11260,61,2024-06-11 20:21:00,Delivered,CreditCard,Kolkata
11261,126,2023-02-04 03:15:00,Delivered,DebitCard,Lucknow
11262,489,2023-06-26 20:47:00,Delivered,Wallet,Mumbai
11263,399,2024-04-19 20:24:00,Delivered,Wallet,Ahmedabad
11264,189,2023-01-12 03:07:00,Delivered,NetBanking,Jaipur
11265,116,2023-01-24 18:36:00,Pending,NetBanking,Hyderabad
11266,356,2025-02-02 03:50:00,Delivered,NetBanking,Ahmedabad
11267,331,2024-12-20 13:19:00,Delivered,UPI,Pune
11268,33,2024-12-31 17:11:00,Delivered,Wallet,Bengaluru
11269,202,2024-07-23 17:50:00,Cancelled,NetBanking,Mumbai
11270,266,2025-05-07 18:34:00,Shipped,Wallet,Mumbai
11271,386,2025-02-10 06:42:00,Returned,CreditCard,Lucknow
11272,356,2023-07-04 00:35:00,Delivered,DebitCard,Mumbai
11273,21,2023-05-12 18:13:00,Shipped,UPI,Jaipur
11274,132,2025-05-21 01:05:00,Pending,COD,Hyderabad
11275,187,2024-07-11 05:27:00,Pending,Wallet,Bengaluru
11276,128,2023-11-04 01:33:00,Pending,DebitCard,Jaipur
11277,228,2023-05-24 18:31:00,Shipped,COD,Pune
11278,311,2024-07-05 16:13:00,Shipped,Wallet,Bengaluru
11279,122,2023-02-07 06:09:00,Delivered,CreditCard,Delhi
11280,309,2024-07-19 06:37:00,Delivered,CreditCard,Lucknow
11281,217,2023-03-18 17:16:00,Delivered,Wallet,Delhi
11282,205,2024-04-12 02:16:00,Shipped,Wallet,Delhi
11283,275,2023-07-28 02:40:00,Shipped,Wallet,Chennai
11284,366,2024-01-17 18:42:00,Shipped,COD,Lucknow
11285,84,2024-03-05 04:20:00,Pending,NetBanking,Kolkata
11286,14,2024-09-10 07:04:00,Delivered,COD,Mumbai
11287,351,2024-07-15 13:04:00,Delivered,UPI,Pune
11288,466,2023-12-08 08:09:00,Returned,CreditCard,Hyderabad
11289,6,2023-04-11 12:14:00,Delivered,UPI,Mumbai
11290,90,2024-06-23 23:56:00,Delivered,NetBanking,Mumbai
11291,271,2023-12-24 22:36:00,Returned,COD,Hyderabad
11292,312,2023-04-12 01:10:00,Delivered,NetBanking,Delhi
11293,177,2025-04-05 23:43:00,Pending,COD,Jaipur
11294,305,2025-05-20 12:30:00,Delivered,DebitCard,Bengaluru
11295,352,2024-06-09 22:09:00,Shipped,CreditCard,Kolkata
11296,291,2025-01-23 08:03:00,Pending,Wallet,Pune
11297,363,2025-03-07 07:43:00,Shipped,Wallet,Ahmedabad
11298,94,2024-03-25 11:51:00,Delivered,DebitCard,Hyderabad
11299,488,2024-03-14 16:45:00,Returned,CreditCard,Hyderabad
11300,326,2025-05-28 02:19:00,Delivered,DebitCard,Mumbai
11301,325,2023-03-23 02:46:00,Delivered,UPI,Delhi
11302,295,2023-02-28 02:47:00,Delivered,NetBanking,Bengaluru
11303,493,2024-03-10 21:32:00,Pending,CreditCard,Ahmedabad
11304,255,2024-06-11 21:43:00,Returned,Wallet,Mumbai
11305,208,2023-01-15 19:12:00,Pending,Wallet,Bengaluru
11306,366,2024-03-11 22:34:00,Shipped,CreditCard,Jaipur
11307,351,2024-09-15 01:38:00,Delivered,CreditCard,Jaipur
11308,463,2023-08-19 05:04:00,Delivered,CreditCard,Jaipur
11309,181,2023-02-22 13:31:00,Delivered,DebitCard,Mumbai
11310,174,2024-11-26 07:53:00,Delivered,UPI,Hyderabad
11311,154,2024-05-09 09:16:00,Delivered,Wallet,Lucknow
11312,202,2023-08-11 09:59:00,Pending,Wallet,Jaipur
11313,423,2023-02-06 14:57:00,Shipped,NetBanking,Bengaluru
11314,183,2023-01-07 19:29:00,Delivered,DebitCard,Mumbai
11315,3,2023-12-25 23:11:00,Delivered,UPI,Mumbai
11316,221,2024-05-18 06:05:00,Delivered,CreditCard,Kolkata
11317,64,2024-05-14 00:09:00,Cancelled,DebitCard,Chennai
11318,241,2024-02-09 11:19:00,Delivered,CreditCard,Jaipur
11319,416,2023-10-03 03:28:00,Shipped,NetBanking,Delhi
11320,72,2023-12-29 23:27:00,Delivered,Wallet,Chennai
11321,57,2023-07-14 09:02:00,Delivered,NetBanking,Pune
11322,462,2023-02-02 05:42:00,Delivered,NetBanking,Hyderabad
11323,61,2024-03-07 15:35:00,Delivered,Wallet,Delhi
11324,167,2025-02-08 12:32:00,Shipped,Wallet,Kolkata
11325,68,2023-04-23 03:50:00,Delivered,CreditCard,Pune
11326,257,2023-01-14 21:15:00,Delivered,DebitCard,Kolkata
11327,500,2024-09-03 23:00:00,Delivered,DebitCard,Hyderabad
11328,249,2023-03-26 13:15:00,Shipped,Wallet,Jaipur
11329,96,2023-09-13 08:49:00,Delivered,DebitCard,Chennai
11330,342,2025-04-20 13:12:00,Delivered,UPI,Jaipur
11331,313,2023-07-05 06:54:00,Delivered,Wallet,Delhi
11332,118,2023-05-04 04:25:00,Delivered,CreditCard,Delhi
11333,219,2023-01-19 19:12:00,Delivered,UPI,Kolkata
11334,209,2024-06-21 09:44:00,Shipped,CreditCard,Chennai
11335,173,2024-03-12 15:03:00,Delivered,Wallet,Bengaluru
11336,156,2023-04-23 08:23:00,Delivered,DebitCard,Kolkata
11337,127,2023-11-24 01:11:00,Delivered,UPI,Pune
11338,109,2023-10-20 15:17:00,Pending,UPI,Kolkata
11339,95,2023-09-16 15:23:00,Delivered,UPI,Mumbai
11340,343,2023-01-14 21:35:00,Cancelled,CreditCard,Pune
11341,185,2025-01-29 11:47:00,Cancelled,COD,Lucknow
11342,191,2023-09-01 20:17:00,Delivered,NetBanking,Mumbai
11343,455,2023-04-19 04:40:00,Shipped,UPI,Bengaluru
11344,301,2024-11-01 06:12:00,Shipped,UPI,Mumbai
11345,483,2024-07-13 19:21:00,Delivered,NetBanking,Chennai
11346,274,2025-01-08 04:02:00,Delivered,NetBanking,Jaipur
11347,365,2023-09-16 17:22:00,Returned,NetBanking,Mumbai
11348,467,2024-03-22 02:30:00,Delivered,COD,Bengaluru
11349,86,2024-09-05 08:44:00,Pending,DebitCard,Bengaluru
11350,490,2024-08-02 01:50:00,Pending,CreditCard,Kolkata
11351,254,2024-12-02 17:55:00,Delivered,UPI,Delhi
11352,225,2025-02-07 16:24:00,Delivered,NetBanking,Kolkata
11353,311,2023-10-06 06:11:00,Delivered,COD,Chennai
11354,304,2024-12-14 00:56:00,Pending,COD,Ahmedabad
11355,258,2024-12-25 23:33:00,Delivered,CreditCard,Hyderabad
11356,363,2023-10-02 17:07:00,Delivered,UPI,Jaipur
11357,122,2023-10-26 01:40:00,Delivered,DebitCard,Delhi
11358,139,2025-06-13 01:41:00,Pending,CreditCard,Jaipur
11359,60,2023-01-02 20:22:00,Shipped,DebitCard,Pune
11360,43,2024-12-23 17:16:00,Shipped,NetBanking,Lucknow
11361,151,2023-11-29 01:40:00,Cancelled,DebitCard,Chennai
11362,375,2023-10-14 05:16:00,Pending,COD,Lucknow
11363,55,2025-01-09 23:44:00,Delivered,Wallet,Hyderabad
11364,446,2024-10-03 20:38:00,Delivered,NetBanking,Chennai
11365,167,2023-10-03 06:37:00,Shipped,NetBanking,Delhi
11366,229,2023-08-26 23:46:00,Delivered,CreditCard,Ahmedabad
11367,48,2024-05-22 05:29:00,Delivered,CreditCard,Chennai
11368,292,2024-05-17 23:11:00,Shipped,UPI,Hyderabad
11369,84,2023-07-01 12:43:00,Shipped,UPI,Delhi
11370,37,2024-03-12 07:29:00,Pending,NetBanking,Mumbai
11371,371,2024-06-23 04:46:00,Cancelled,UPI,Lucknow
11372,52,2024-01-22 12:01:00,Delivered,UPI,Bengaluru
11373,68,2023-09-12 02:17:00,Delivered,Wallet,Lucknow
11374,7,2025-03-22 00:50:00,Delivered,Wallet,Pune
11375,437,2024-12-25 02:12:00,Delivered,COD,Ahmedabad
11376,418,2023-06-17 09:21:00,Delivered,CreditCard,Bengaluru
11377,279,2024-12-09 08:40:00,Delivered,UPI,Bengaluru
11378,53,2024-07-11 09:06:00,Delivered,NetBanking,Delhi
11379,1,2023-08-18 00:14:00,Delivered,CreditCard,Pune
11380,336,2023-10-21 07:58:00,Returned,NetBanking,Mumbai
11381,252,2023-06-23 03:14:00,Delivered,DebitCard,Pune
11382,40,2024-09-22 10:07:00,Delivered,UPI,Bengaluru
11383,310,2023-06-04 05:27:00,Delivered,COD,Delhi
11384,348,2024-03-11 04:57:00,Shipped,DebitCard,Lucknow
11385,419,2023-10-21 11:56:00,Delivered,NetBanking,Pune
11386,478,2023-09-29 22:51:00,Delivered,UPI,Delhi
11387,399,2024-11-02 04:20:00,Delivered,NetBanking,Ahmedabad
11388,418,2023-03-10 03:36:00,Delivered,Wallet,Hyderabad
11389,75,2023-04-03 10:08:00,Delivered,NetBanking,Pune
11390,164,2024-05-21 13:30:00,Shipped,NetBanking,Lucknow
11391,407,2024-10-13 10:08:00,Cancelled,Wallet,Chennai
11392,197,2024-03-04 17:31:00,Delivered,NetBanking,Jaipur
11393,275,2025-04-21 07:24:00,Delivered,Wallet,Kolkata
11394,270,2024-08-14 22:51:00,Shipped,Wallet,Mumbai
11395,121,2024-01-06 00:13:00,Pending,UPI,Pune
11396,286,2024-04-30 04:58:00,Delivered,DebitCard,Pune
11397,435,2025-05-19 04:18:00,Delivered,COD,Kolkata
11398,125,2023-08-04 07:03:00,Shipped,UPI,Delhi
11399,194,2025-01-20 00:44:00,Pending,DebitCard,Bengaluru
11400,360,2023-04-19 21:37:00,Delivered,COD,Delhi
11401,16,2023-05-31 11:09:00,Delivered,UPI,Bengaluru
11402,292,2025-05-01 13:09:00,Cancelled,NetBanking,Delhi
11403,384,2024-06-24 22:19:00,Delivered,Wallet,Pune
11404,228,2025-03-11 20:44:00,Delivered,UPI,Delhi
11405,31,2024-10-19 01:38:00,Cancelled,COD,Delhi
11406,6,2024-02-10 13:43:00,Pending,NetBanking,Jaipur
11407,365,2025-04-29 08:58:00,Delivered,DebitCard,Chennai
11408,217,2023-06-10 08:05:00,Delivered,CreditCard,Chennai
11409,206,2024-09-25 01:14:00,Delivered,Wallet,Jaipur
11410,310,2025-05-11 02:52:00,Shipped,NetBanking,Pune
11411,335,2024-10-19 12:52:00,Delivered,UPI,Pune
11412,332,2024-03-10 06:17:00,Delivered,UPI,Pune
11413,309,2025-03-08 10:01:00,Delivered,CreditCard,Jaipur
11414,55,2023-03-08 06:38:00,Delivered,DebitCard,Chennai
11415,283,2023-07-26 20:59:00,Delivered,DebitCard,Mumbai
11416,292,2024-08-01 01:36:00,Pending,NetBanking,Bengaluru
11417,25,2023-11-19 02:19:00,Delivered,DebitCard,Hyderabad
11418,491,2024-02-12 16:12:00,Delivered,NetBanking,Pune
11419,499,2023-05-13 22:43:00,Delivered,NetBanking,Jaipur
11420,52,2024-05-29 04:01:00,Delivered,NetBanking,Ahmedabad
11421,301,2025-06-08 01:18:00,Delivered,Wallet,Ahmedabad
11422,41,2024-10-02 02:45:00,Delivered,CreditCard,Delhi
11423,394,2025-01-05 05:32:00,Delivered,Wallet,Lucknow
11424,334,2024-06-19 10:28:00,Cancelled,DebitCard,Hyderabad
11425,185,2024-09-30 13:02:00,Returned,Wallet,Kolkata
11426,123,2023-08-02 19:38:00,Delivered,CreditCard,Lucknow
11427,322,2024-05-24 03:51:00,Delivered,DebitCard,Jaipur
11428,445,2025-03-27 02:31:00,Delivered,DebitCard,Delhi
11429,479,2023-10-30 05:04:00,Delivered,DebitCard,Pune
11430,46,2023-03-14 05:45:00,Cancelled,DebitCard,Ahmedabad
11431,132,2025-02-20 14:41:00,Pending,UPI,Lucknow
11432,250,2023-02-10 11:54:00,Delivered,NetBanking,Lucknow
11433,470,2024-11-27 04:28:00,Delivered,COD,Pune
11434,192,2023-03-27 21:26:00,Delivered,DebitCard,Bengaluru
11435,318,2024-10-21 01:47:00,Cancelled,Wallet,Jaipur
11436,5,2023-06-08 03:18:00,Delivered,COD,Kolkata
11437,438,2023-03-16 07:24:00,Returned,Wallet,Mumbai
11438,179,2024-04-22 14:41:00,Delivered,NetBanking,Mumbai
11439,44,2023-07-04 23:06:00,Pending,NetBanking,Kolkata
11440,103,2024-02-16 10:04:00,Delivered,COD,Ahmedabad
11441,109,2024-12-20 23:30:00,Delivered,NetBanking,Bengaluru
11442,280,2023-06-09 15:09:00,Shipped,DebitCard,Lucknow
11443,17,2024-09-07 12:03:00,Pending,DebitCard,Kolkata
11444,243,2023-08-07 01:13:00,Returned,Wallet,Kolkata
11445,139,2023-09-16 20:11:00,Delivered,UPI,Hyderabad
11446,208,2023-03-25 09:55:00,Shipped,NetBanking,Jaipur
11447,110,2024-11-16 08:11:00,Cancelled,UPI,Kolkata
11448,176,2025-02-10 09:10:00,Delivered,NetBanking,Ahmedabad
11449,244,2024-07-02 22:50:00,Delivered,Wallet,Kolkata
11450,182,2024-12-10 18:24:00,Cancelled,COD,Lucknow
11451,102,2023-03-21 23:42:00,Delivered,CreditCard,Pune
11452,341,2025-04-23 23:47:00,Cancelled,Wallet,Pune
11453,8,2023-06-04 14:59:00,Delivered,DebitCard,Mumbai
11454,406,2024-11-21 13:16:00,Delivered,UPI,Ahmedabad
11455,483,2025-05-02 04:40:00,Delivered,COD,Mumbai
11456,19,2023-08-12 23:12:00,Delivered,COD,Delhi
11457,308,2024-01-22 06:22:00,Delivered,CreditCard,Lucknow
11458,490,2023-01-15 11:52:00,Delivered,DebitCard,Hyderabad
11459,258,2025-04-18 03:44:00,Delivered,NetBanking,Kolkata
11460,211,2023-12-27 11:53:00,Delivered,COD,Pune
11461,59,2023-06-30 14:27:00,Delivered,COD,Lucknow
11462,84,2024-07-09 13:24:00,Delivered,Wallet,Kolkata
11463,325,2023-10-18 22:39:00,Pending,UPI,Mumbai
11464,413,2025-05-07 03:05:00,Shipped,COD,Kolkata
11465,54,2024-05-23 23:48:00,Shipped,COD,Mumbai
11466,325,2024-03-30 16:37:00,Cancelled,Wallet,Hyderabad
11467,437,2024-03-06 06:14:00,Cancelled,COD,Kolkata
11468,59,2023-07-20 15:07:00,Delivered,NetBanking,Kolkata
11469,465,2025-04-20 20:45:00,Cancelled,NetBanking,Bengaluru
11470,482,2024-01-19 07:32:00,Delivered,Wallet,Hyderabad
11471,158,2025-05-08 13:43:00,Delivered,NetBanking,Bengaluru
11472,8,2023-01-27 04:50:00,Delivered,COD,Lucknow
11473,163,2023-12-10 05:36:00,Pending,CreditCard,Jaipur
11474,499,2024-02-05 06:39:00,Shipped,UPI,Lucknow
11475,220,2023-05-12 20:24:00,Pending,CreditCard,Kolkata
11476,463,2023-11-22 16:10:00,Delivered,UPI,Delhi
11477,259,2023-05-02 20:36:00,Cancelled,Wallet,Hyderabad
11478,429,2024-07-20 05:20:00,Delivered,UPI,Bengaluru
11479,224,2023-01-12 20:49:00,Delivered,UPI,Lucknow
11480,363,2024-07-10 02:36:00,Delivered,Wallet,Delhi
11481,233,2024-10-11 20:49:00,Delivered,CreditCard,Chennai
11482,153,2023-07-18 17:53:00,Delivered,NetBanking,Hyderabad
11483,338,2023-02-22 08:05:00,Pending,Wallet,Bengaluru
11484,327,2024-08-16 03:07:00,Delivered,COD,Mumbai
11485,55,2023-05-26 09:16:00,Returned,UPI,Mumbai
11486,254,2025-05-14 11:58:00,Cancelled,NetBanking,Mumbai
11487,252,2025-03-25 00:26:00,Delivered,Wallet,Mumbai
11488,108,2024-12-04 13:24:00,Returned,Wallet,Ahmedabad
11489,414,2023-06-14 05:19:00,Delivered,CreditCard,Lucknow
11490,324,2024-09-13 01:07:00,Pending,DebitCard,Ahmedabad
11491,315,2024-09-06 17:00:00,Delivered,Wallet,Hyderabad
11492,475,2023-05-05 06:38:00,Delivered,UPI,Jaipur
11493,263,2025-02-18 04:13:00,Returned,UPI,Chennai
11494,16,2023-12-02 04:14:00,Delivered,Wallet,Delhi
11495,138,2023-10-08 15:12:00,Pending,DebitCard,Jaipur
11496,334,2023-10-29 14:47:00,Cancelled,NetBanking,Jaipur
11497,485,2024-02-14 06:16:00,Delivered,Wallet,Hyderabad
11498,493,2024-02-07 03:37:00,Cancelled,COD,Hyderabad
11499,85,2025-03-24 06:46:00,Delivered,NetBanking,Kolkata
11500,306,2025-02-04 08:52:00,Delivered,UPI,Lucknow
11501,197,2024-03-15 06:36:00,Delivered,Wallet,Mumbai
11502,231,2023-06-21 01:32:00,Delivered,NetBanking,Hyderabad
11503,310,2025-04-26 20:33:00,Delivered,UPI,Mumbai
11504,93,2025-04-08 10:27:00,Cancelled,DebitCard,Chennai
11505,38,2023-08-09 21:23:00,Delivered,DebitCard,Mumbai
11506,5,2023-11-23 22:00:00,Shipped,CreditCard,Ahmedabad
11507,291,2025-03-25 10:57:00,Delivered,UPI,Kolkata
11508,146,2024-09-08 06:33:00,Delivered,COD,Hyderabad
11509,367,2024-09-14 21:04:00,Delivered,Wallet,Kolkata
11510,350,2025-02-13 13:20:00,Cancelled,CreditCard,Chennai
11511,26,2025-04-01 15:31:00,Delivered,DebitCard,Kolkata
11512,62,2023-05-08 14:10:00,Shipped,COD,Kolkata
11513,122,2024-08-13 00:18:00,Delivered,COD,Bengaluru
11514,467,2024-04-17 09:08:00,Cancelled,NetBanking,Bengaluru
11515,459,2024-06-30 16:02:00,Delivered,UPI,Mumbai
11516,241,2023-04-08 13:46:00,Delivered,DebitCard,Pune
11517,205,2023-03-23 17:49:00,Delivered,COD,Bengaluru
11518,202,2023-11-02 22:29:00,Delivered,Wallet,Mumbai
11519,432,2024-01-18 19:06:00,Delivered,UPI,Bengaluru
11520,72,2023-04-18 10:55:00,Shipped,NetBanking,Chennai
11521,88,2023-04-01 06:46:00,Pending,DebitCard,Jaipur
11522,3,2024-12-05 01:16:00,Returned,UPI,Mumbai
11523,25,2023-11-08 02:16:00,Delivered,COD,Kolkata
11524,139,2024-12-16 05:59:00,Delivered,NetBanking,Mumbai
11525,65,2023-11-23 04:48:00,Delivered,NetBanking,Ahmedabad
11526,343,2023-05-06 16:33:00,Delivered,NetBanking,Ahmedabad
11527,500,2023-10-15 10:49:00,Shipped,CreditCard,Mumbai
11528,136,2025-02-23 09:45:00,Delivered,COD,Chennai
11529,338,2024-10-24 23:54:00,Delivered,UPI,Mumbai
11530,498,2024-05-21 01:13:00,Delivered,CreditCard,Ahmedabad
11531,420,2024-01-30 06:31:00,Delivered,CreditCard,Lucknow
11532,390,2024-06-24 16:54:00,Delivered,DebitCard,Ahmedabad
11533,336,2023-06-07 16:06:00,Pending,CreditCard,Pune
11534,198,2024-04-08 19:32:00,Delivered,NetBanking,Chennai
11535,36,2023-10-12 13:10:00,Shipped,COD,Mumbai
11536,76,2024-04-17 03:47:00,Delivered,UPI,Ahmedabad
11537,96,2023-10-01 00:30:00,Shipped,NetBanking,Pune
11538,136,2023-05-02 17:05:00,Delivered,CreditCard,Delhi
11539,204,2024-05-29 13:32:00,Delivered,NetBanking,Hyderabad
11540,190,2023-04-11 01:41:00,Delivered,NetBanking,Chennai
11541,151,2023-07-13 12:11:00,Delivered,COD,Lucknow
11542,253,2024-06-15 13:06:00,Shipped,Wallet,Chennai
11543,491,2023-04-24 07:07:00,Delivered,UPI,Lucknow
11544,137,2023-09-02 02:34:00,Delivered,CreditCard,Lucknow
11545,359,2025-01-03 12:25:00,Delivered,CreditCard,Hyderabad
11546,254,2023-07-30 05:50:00,Delivered,Wallet,Hyderabad
11547,362,2024-09-02 09:46:00,Delivered,CreditCard,Jaipur
11548,465,2024-12-18 19:30:00,Shipped,Wallet,Chennai
11549,88,2023-11-19 21:04:00,Delivered,DebitCard,Ahmedabad
11550,73,2023-01-14 21:30:00,Delivered,UPI,Delhi
11551,499,2023-09-28 02:10:00,Shipped,UPI,Lucknow
11552,181,2024-04-30 18:00:00,Delivered,CreditCard,Ahmedabad
11553,57,2023-02-16 00:36:00,Shipped,DebitCard,Chennai
11554,269,2024-05-30 05:48:00,Delivered,UPI,Mumbai
11555,156,2025-04-03 23:21:00,Delivered,Wallet,Pune
11556,280,2023-09-21 21:31:00,Delivered,NetBanking,Bengaluru
11557,424,2023-12-28 09:45:00,Delivered,COD,Lucknow
11558,248,2023-04-26 08:43:00,Delivered,Wallet,Bengaluru
11559,76,2024-02-25 07:42:00,Pending,DebitCard,Ahmedabad
11560,16,2023-09-08 18:47:00,Shipped,NetBanking,Pune
11561,106,2025-02-01 02:12:00,Pending,NetBanking,Mumbai
11562,495,2023-10-08 20:43:00,Delivered,NetBanking,Jaipur
11563,90,2023-09-29 21:22:00,Returned,NetBanking,Lucknow
11564,214,2023-10-10 09:12:00,Delivered,COD,Pune
11565,428,2024-09-19 03:27:00,Cancelled,COD,Pune
11566,148,2023-04-23 00:31:00,Pending,CreditCard,Ahmedabad
11567,349,2023-06-03 16:18:00,Shipped,Wallet,Delhi
11568,156,2024-05-13 09:04:00,Cancelled,UPI,Ahmedabad
11569,21,2023-08-11 09:52:00,Delivered,UPI,Ahmedabad
11570,157,2023-01-06 13:22:00,Shipped,UPI,Bengaluru
11571,129,2023-05-22 11:56:00,Delivered,COD,Jaipur
11572,80,2023-03-30 22:17:00,Delivered,Wallet,Chennai
11573,222,2024-08-22 02:18:00,Delivered,NetBanking,Pune
11574,128,2025-04-11 21:40:00,Delivered,NetBanking,Mumbai
11575,458,2023-09-25 09:38:00,Delivered,COD,Kolkata
11576,348,2025-06-15 10:51:00,Delivered,Wallet,Chennai
11577,129,2023-05-19 13:35:00,Delivered,DebitCard,Mumbai
11578,153,2024-08-03 20:29:00,Delivered,NetBanking,Kolkata
11579,50,2023-05-22 16:28:00,Shipped,COD,Pune
11580,240,2023-12-29 13:29:00,Delivered,NetBanking,Ahmedabad
11581,15,2024-07-26 00:49:00,Delivered,CreditCard,Lucknow
11582,465,2023-11-06 07:37:00,Delivered,CreditCard,Lucknow
11583,279,2024-08-02 09:03:00,Cancelled,NetBanking,Delhi
11584,207,2024-11-17 00:29:00,Cancelled,COD,Ahmedabad
11585,430,2023-02-25 02:03:00,Delivered,Wallet,Mumbai
11586,171,2024-08-31 03:52:00,Delivered,NetBanking,Pune
11587,443,2023-03-04 03:47:00,Delivered,COD,Bengaluru
11588,360,2023-07-29 16:09:00,Delivered,NetBanking,Delhi
11589,115,2024-11-22 20:54:00,Delivered,Wallet,Hyderabad
11590,369,2023-01-07 15:39:00,Shipped,UPI,Mumbai
11591,1,2023-06-06 19:56:00,Delivered,UPI,Chennai
11592,105,2023-04-17 15:01:00,Cancelled,NetBanking,Kolkata
11593,29,2023-05-05 09:25:00,Delivered,CreditCard,Chennai
11594,431,2025-05-18 17:16:00,Cancelled,Wallet,Ahmedabad
11595,440,2024-11-04 19:07:00,Delivered,Wallet,Bengaluru
11596,95,2023-05-26 23:42:00,Delivered,COD,Jaipur
11597,103,2024-05-02 15:18:00,Delivered,UPI,Lucknow
11598,253,2024-01-12 21:17:00,Delivered,Wallet,Mumbai
11599,238,2024-03-02 13:09:00,Delivered,NetBanking,Mumbai
11600,289,2024-02-03 00:37:00,Delivered,Wallet,Lucknow
11601,228,2023-02-13 11:08:00,Delivered,Wallet,Ahmedabad
11602,142,2023-01-10 05:22:00,Delivered,COD,Chennai
11603,179,2024-12-24 16:24:00,Delivered,CreditCard,Delhi
11604,181,2024-11-02 23:36:00,Delivered,Wallet,Delhi
11605,143,2025-03-14 21:19:00,Pending,UPI,Ahmedabad
11606,193,2024-04-28 19:42:00,Delivered,Wallet,Jaipur
11607,398,2024-11-05 16:16:00,Delivered,DebitCard,Lucknow
11608,490,2024-08-17 11:37:00,Shipped,NetBanking,Mumbai
11609,24,2023-01-31 23:10:00,Delivered,Wallet,Mumbai
11610,256,2024-11-26 15:20:00,Cancelled,Wallet,Chennai
11611,54,2023-06-28 23:57:00,Delivered,NetBanking,Mumbai
11612,32,2024-09-18 08:07:00,Delivered,Wallet,Mumbai
11613,227,2025-02-20 11:38:00,Shipped,UPI,Delhi
11614,165,2023-04-21 22:28:00,Delivered,Wallet,Lucknow
11615,285,2023-07-24 06:16:00,Delivered,Wallet,Hyderabad
11616,116,2023-07-26 23:10:00,Delivered,COD,Chennai
11617,45,2024-08-19 00:40:00,Pending,UPI,Chennai
11618,18,2025-04-09 04:57:00,Delivered,NetBanking,Lucknow
11619,280,2025-06-04 02:21:00,Delivered,Wallet,Jaipur
11620,255,2023-07-14 06:36:00,Cancelled,COD,Pune
11621,183,2024-09-25 17:54:00,Delivered,UPI,Ahmedabad
11622,219,2024-10-02 12:55:00,Delivered,UPI,Delhi
11623,401,2024-06-13 09:06:00,Delivered,CreditCard,Bengaluru
11624,308,2024-07-07 10:01:00,Delivered,DebitCard,Hyderabad
11625,200,2024-12-21 11:04:00,Returned,CreditCard,Hyderabad
11626,39,2024-07-01 18:15:00,Returned,COD,Jaipur
11627,160,2024-02-13 19:03:00,Delivered,UPI,Lucknow
11628,242,2023-09-27 20:01:00,Delivered,NetBanking,Hyderabad
11629,103,2023-12-09 01:08:00,Delivered,Wallet,Pune
11630,474,2025-02-14 21:58:00,Returned,CreditCard,Ahmedabad
11631,38,2025-04-04 18:57:00,Shipped,UPI,Pune
11632,37,2024-03-02 19:47:00,Shipped,UPI,Jaipur
11633,246,2023-05-13 08:46:00,Delivered,UPI,Ahmedabad
11634,260,2023-08-19 20:22:00,Delivered,DebitCard,Chennai
11635,11,2023-02-26 00:49:00,Cancelled,CreditCard,Jaipur
11636,312,2025-05-30 12:43:00,Shipped,UPI,Jaipur
11637,247,2023-02-23 12:49:00,Delivered,CreditCard,Kolkata
11638,360,2024-03-13 17:08:00,Delivered,UPI,Lucknow
11639,463,2024-01-12 11:12:00,Delivered,UPI,Chennai
11640,119,2023-04-05 18:00:00,Delivered,Wallet,Jaipur
11641,291,2023-02-16 00:55:00,Shipped,UPI,Mumbai
